SKU_CD,BRAND_NM,CAT_NM,WK_START_DT,WK_NUM,YR_NUM,CHNL_CD,REG_NM,PLNT_CD,ACTV_SELL_QTY_WK,HIST_AVG_QTY_4WK,UNCNSTND_FCST_QTY_WK,ADJSTD_DMND_QTY_WK,ADJSTD_DMND_QTY_WK4_FCST,ADJSTD_DMND_QTY_WK8_FCST,ADJSTD_DMND_QTY_WK13_FCST,BIAS_PCT,MAPE_PCT,PRMO_FLG,NEW_ITM_FLG,PREV_YR_ACTV_QTY_WK,YOY_DELTA_PCT
RF01050,ZingEnergy,Sweet Snacks,2026-01-30,5,2026,GROCERY,SOUTHWEST,PLNT_ATL,7737,7213,8187,8455,7907,8152,7484,0.0795,0.1508,Y,N,6758,-0.0054
RF01050,ZingEnergy,Sweet Snacks,2026-02-06,6,2026,MASS_MERCH,MIDWEST,PLNT_ATL,7818,8656,8409,8114,7838,6947,6151,0.0393,0.1382,N,N,8877,-0.1119
RF01050,ZingEnergy,Sweet Snacks,2026-02-13,7,2026,DRUG_STORE,WEST,PLNT_ATL,7893,8152,8996,9046,8556,7465,11034,0.0372,0.1639,N,N,8260,0.119
RF01050,ZingEnergy,Sweet Snacks,2026-02-20,8,2026,CONV_STORE,WEST,PLNT_ATL,8542,8202,9770,10172,10423,12136,10061,0.027,0.1943,Y,N,8861,-0.1462
RF01050,ZingEnergy,Sweet Snacks,2026-02-27,9,2026,CLUB,SOUTHEAST,PLNT_ATL,7326,6528,8339,8122,8831,9390,6700,0.0424,0.0702,Y,N,7218,0.1461
RF01050,ZingEnergy,Sweet Snacks,2026-03-06,10,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,8157,7180,8248,7910,7424,8746,5958,0.0366,0.1548,Y,N,8509,0.2128
RF01050,ZingEnergy,Sweet Snacks,2026-03-13,11,2026,ECOMM,SOUTHWEST,PLNT_ATL,7432,8157,7663,7375,7875,7971,7741,-0.0053,0.0255,N,N,7049,0.1236
RF01050,ZingEnergy,Sweet Snacks,2026-03-20,12,2026,CLUB,SOUTHWEST,PLNT_ATL,7303,7458,7144,7322,6762,7925,6972,0.0098,0.0263,N,N,8521,0.0202
RF01050,ZingEnergy,Sweet Snacks,2026-03-27,13,2026,DRUG_STORE,WEST,PLNT_ATL,6662,6980,7424,7102,7990,7196,7516,0.0381,0.2073,N,N,6158,-0.0881
RF01050,ZingEnergy,Sweet Snacks,2026-04-03,14,2026,MASS_MERCH,NORTHEAST,PLNT_ATL,7560,7585,7121,7301,6527,7516,7855,0.0318,0.0382,N,N,8051,0.0016
RF01050,ZingEnergy,Sweet Snacks,2026-04-10,15,2026,MASS_MERCH,SOUTHEAST,PLNT_ATL,7491,7090,7654,7484,8384,8583,8579,0.0705,0.2683,N,N,8121,0.1707
RF01050,ZingEnergy,Sweet Snacks,2026-04-17,16,2026,CLUB,SOUTHEAST,PLNT_ATL,7013,7409,7599,7315,8298,6768,8255,-0.094,0.1894,Y,N,6617,0.2293
RF01050,ZingEnergy,Sweet Snacks,2026-04-24,17,2026,MASS_MERCH,WEST,PLNT_ATL,7768,7028,7715,7478,6762,7085,5794,-0.0323,0.1191,N,N,7284,0.1195
RF01050,ZingEnergy,Sweet Snacks,2026-05-01,18,2026,ECOMM,NORTHEAST,PLNT_ATL,7132,7693,7233,7128,7405,6452,8247,-0.0358,0.0848,N,N,7653,-0.1194
RF01050,ZingEnergy,Sweet Snacks,2026-05-08,19,2026,GROCERY,SOUTHEAST,PLNT_ATL,7435,6674,7246,7510,7745,8885,6500,-0.1843,0.1337,Y,N,7557,0.03
RF01051,ZingEnergy,Sweet Snacks,2025-11-14,46,2025,GROCERY,SOUTHWEST,PLNT_DAL,5925,6020,6519,6325,6366,6390,5973,0.051,0.0661,N,N,6890,-0.0005
RF01051,ZingEnergy,Sweet Snacks,2025-11-21,47,2025,MASS_MERCH,NORTHEAST,PLNT_DAL,5500,6016,5476,5585,5742,6286,5260,0.0529,0.1935,N,N,5061,0.0987
RF01051,ZingEnergy,Sweet Snacks,2025-11-28,48,2025,MASS_MERCH,SOUTHEAST,PLNT_DAL,7335,7144,6961,6826,7014,6489,6213,0.0667,0.0912,Y,N,6998,-0.0043
RF01051,ZingEnergy,Sweet Snacks,2025-12-05,49,2025,DRUG_STORE,SOUTHEAST,PLNT_DAL,5588,5036,6382,6226,6967,6853,7774,0.0812,0.0703,N,N,5620,0.0044
RF01051,ZingEnergy,Sweet Snacks,2025-12-12,50,2025,ECOMM,WEST,PLNT_DAL,5504,4895,5964,6231,5642,6584,6019,0.0061,0.0584,N,N,5851,-0.108
RF01051,ZingEnergy,Sweet Snacks,2025-12-19,51,2025,MASS_MERCH,MIDWEST,PLNT_DAL,6068,5661,6310,6502,7323,7738,5519,-0.0137,0.1063,N,N,5487,0.0709
RF01051,ZingEnergy,Sweet Snacks,2025-12-26,52,2025,CONV_STORE,WEST,PLNT_DAL,6723,7221,6455,6183,6244,5135,7849,0.1605,0.1072,N,N,7233,0.2781
RF01051,ZingEnergy,Sweet Snacks,2026-01-02,1,2026,CLUB,MIDWEST,PLNT_DAL,6306,6754,6308,6441,6876,7589,7958,-0.0639,0.0995,N,N,6468,0.1088
RF01051,ZingEnergy,Sweet Snacks,2026-01-09,2,2026,DRUG_STORE,NORTHEAST,PLNT_DAL,6903,6715,7469,7675,7613,8935,6270,0.0165,0.1418,Y,N,5544,0.1283
RF01051,ZingEnergy,Sweet Snacks,2026-01-16,3,2026,CONV_STORE,SOUTHEAST,PLNT_DAL,6186,6361,7020,7025,7570,7351,6471,0.153,0.193,N,N,5398,-0.0179
RF01051,ZingEnergy,Sweet Snacks,2026-01-23,4,2026,CONV_STORE,WEST,PLNT_DAL,6789,6712,7774,7491,8515,6898,7146,-0.0271,0.165,N,N,7198,-0.0002
RF01051,ZingEnergy,Sweet Snacks,2026-01-30,5,2026,CONV_STORE,MIDWEST,PLNT_DAL,6321,6923,7175,7402,8219,6670,8727,-0.0102,0.0608,N,N,5320,0.0762
RF01051,ZingEnergy,Sweet Snacks,2026-02-06,6,2026,DRUG_STORE,WEST,PLNT_DAL,7359,6528,7810,7990,8738,9344,6594,-0.0751,0.1619,N,N,8632,0.1189
RF01051,ZingEnergy,Sweet Snacks,2026-02-13,7,2026,MASS_MERCH,SOUTHWEST,PLNT_DAL,6520,6305,7448,7283,8092,7371,7240,0.0658,0.1103,N,N,5509,0.2202
RF01051,ZingEnergy,Sweet Snacks,2026-02-20,8,2026,CLUB,WEST,PLNT_DAL,6916,7529,7838,7976,7871,7575,9118,0.2144,0.1981,N,N,6722,0.2483
RF01051,ZingEnergy,Sweet Snacks,2026-02-27,9,2026,GROCERY,NORTHEAST,PLNT_DAL,6313,5850,5687,5561,6231,5889,5223,-0.0544,0.1571,N,Y,7414,0.1456
RF01051,ZingEnergy,Sweet Snacks,2026-03-06,10,2026,DRUG_STORE,SOUTHEAST,PLNT_DAL,6204,6924,5640,5877,6286,4965,4988,0.1061,0.0069,Y,N,6462,0.0934
RF01051,ZingEnergy,Sweet Snacks,2026-03-13,11,2026,DRUG_STORE,WEST,PLNT_DAL,6457,6909,7053,6853,7466,7427,6935,0.1233,0.1282,Y,N,6058,0.0676
RF01051,ZingEnergy,Sweet Snacks,2026-03-20,12,2026,CLUB,SOUTHEAST,PLNT_DAL,6173,6011,6954,6624,6820,7020,6669,-0.0735,0.1208,N,N,6981,0.1027
RF01051,ZingEnergy,Sweet Snacks,2026-03-27,13,2026,CLUB,SOUTHWEST,PLNT_DAL,6632,7283,6214,5996,5630,6320,7336,-0.0735,0.0904,N,N,7139,-0.0049
RF01051,ZingEnergy,Sweet Snacks,2026-04-03,14,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,6484,6051,6409,6171,5570,5880,4741,-0.103,0.0155,N,N,6513,0.1977
RF01051,ZingEnergy,Sweet Snacks,2026-04-10,15,2026,MASS_MERCH,SOUTHWEST,PLNT_DAL,5655,6278,6170,6359,5659,5248,5189,0.0803,0.0754,N,N,5776,0.108
RF01051,ZingEnergy,Sweet Snacks,2026-04-17,16,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,6362,6453,7255,7404,8292,8215,7648,-0.0437,0.1168,Y,N,5758,0.1616
RF01051,ZingEnergy,Sweet Snacks,2026-04-24,17,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,6559,7289,7513,7875,8812,7978,8555,0.1966,0.1214,N,N,7845,-0.0597
RF01051,ZingEnergy,Sweet Snacks,2026-05-01,18,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,6069,6385,6471,6590,7057,6289,5142,-0.0604,0.1713,N,N,5757,0.2694
RF01051,ZingEnergy,Sweet Snacks,2026-05-08,19,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,6016,6496,6370,6511,7177,5622,5074,0.0442,0.0351,N,N,4827,0.1686
RF01052,RefreshCo,Sweet Snacks,2025-11-14,46,2025,GROCERY,NORTHEAST,PLNT_CHI,14954,15930,15900,15620,14638,15095,15037,-0.1333,0.2184,N,N,16916,0.1141
RF01052,RefreshCo,Sweet Snacks,2025-11-21,47,2025,GROCERY,MIDWEST,PLNT_CHI,12856,11508,13918,14322,13789,14838,16808,0.0326,0.2012,N,N,13989,-0.0282
RF01052,RefreshCo,Sweet Snacks,2025-11-28,48,2025,GROCERY,WEST,PLNT_CHI,15049,16559,14831,14724,16530,12584,16668,0.0652,0.0854,N,N,14192,-0.0054
RF01052,RefreshCo,Sweet Snacks,2025-12-05,49,2025,DRUG_STORE,SOUTHEAST,PLNT_CHI,14591,12841,13631,13295,14004,11261,16079,0.1036,0.0876,N,N,12100,0.0416
RF01052,RefreshCo,Sweet Snacks,2025-12-12,50,2025,DRUG_STORE,WEST,PLNT_CHI,14574,15331,16417,16614,17067,16489,12780,0.0771,0.1854,Y,N,16866,0.0019
RF01052,RefreshCo,Sweet Snacks,2025-12-19,51,2025,DRUG_STORE,NORTHEAST,PLNT_CHI,14749,16466,13957,13870,13865,13160,14642,0.1621,0.0379,N,N,13198,0.0082
RF01052,RefreshCo,Sweet Snacks,2025-12-26,52,2025,CLUB,MIDWEST,PLNT_CHI,14307,14756,14921,15541,14496,16302,16844,-0.0215,0.0819,Y,N,15595,0.1095
RF01052,RefreshCo,Sweet Snacks,2026-01-02,1,2026,ECOMM,NORTHEAST,PLNT_CHI,14132,13227,13230,12778,12413,10592,11947,-0.0141,0.1369,N,N,15825,-0.0495
RF01052,RefreshCo,Sweet Snacks,2026-01-09,2,2026,DRUG_STORE,SOUTHWEST,PLNT_CHI,14995,13375,14021,14677,14084,15073,16939,0.0292,0.0696,N,N,13852,0.0423
RF01052,RefreshCo,Sweet Snacks,2026-01-16,3,2026,GROCERY,MIDWEST,PLNT_CHI,16049,14898,18017,17884,19727,14889,17267,-0.0102,0.0639,N,Y,17584,0.1884
RF01052,RefreshCo,Sweet Snacks,2026-01-23,4,2026,GROCERY,WEST,PLNT_CHI,16426,16885,18737,18627,19540,16246,20840,0.0039,0.1269,N,N,17865,0.1203
RF01052,RefreshCo,Sweet Snacks,2026-01-30,5,2026,MASS_MERCH,SOUTHWEST,PLNT_CHI,15672,14398,14735,14607,13992,17458,17561,0.087,0.0193,N,N,16110,-0.1355
RF01052,RefreshCo,Sweet Snacks,2026-02-06,6,2026,CONV_STORE,MIDWEST,PLNT_CHI,14860,16367,14911,14813,15938,17070,18506,0.0888,0.1089,N,N,16593,0.1219
RF01052,RefreshCo,Sweet Snacks,2026-02-13,7,2026,ECOMM,SOUTHEAST,PLNT_CHI,15196,15449,15969,15561,17067,18346,13802,0.0583,0.0767,N,N,14648,-0.0064
RF01052,RefreshCo,Sweet Snacks,2026-02-20,8,2026,MASS_MERCH,NORTHEAST,PLNT_CHI,16930,18298,18198,17599,18202,17778,14395,0.0345,0.1037,Y,N,19080,-0.1497
RF01052,RefreshCo,Sweet Snacks,2026-02-27,9,2026,MASS_MERCH,NORTHEAST,PLNT_CHI,14102,14381,15983,15343,17360,18398,17689,-0.1092,0.0999,Y,N,15578,0.0543
RF01052,RefreshCo,Sweet Snacks,2026-03-06,10,2026,CLUB,SOUTHWEST,PLNT_CHI,14470,15691,14280,13975,13644,13969,14818,0.0289,0.1397,Y,Y,13185,-0.0081
RF01052,RefreshCo,Sweet Snacks,2026-03-13,11,2026,ECOMM,NORTHEAST,PLNT_CHI,14446,15933,13537,13687,14973,11958,15613,0.0479,0.1,Y,N,14223,0.0911
RF01052,RefreshCo,Sweet Snacks,2026-03-20,12,2026,ECOMM,MIDWEST,PLNT_CHI,16257,16369,17049,16521,17236,18818,20830,-0.1042,0.0602,N,N,16968,-0.0034
RF01052,RefreshCo,Sweet Snacks,2026-03-27,13,2026,CONV_STORE,SOUTHWEST,PLNT_CHI,15633,15109,15235,14868,14583,12669,12906,-0.0013,0.0642,N,N,13654,0.0098
RF01052,RefreshCo,Sweet Snacks,2026-04-03,14,2026,MASS_MERCH,MIDWEST,PLNT_CHI,15061,15678,14065,14568,14552,12959,14065,-0.0212,0.1135,Y,N,15539,0.0206
RF01052,RefreshCo,Sweet Snacks,2026-04-10,15,2026,GROCERY,NORTHEAST,PLNT_CHI,13190,14142,13177,13600,13920,15811,17044,0.0166,0.0833,Y,N,12564,0.2133
RF01052,RefreshCo,Sweet Snacks,2026-04-17,16,2026,DRUG_STORE,SOUTHWEST,PLNT_CHI,14195,15510,15095,15316,17019,12933,13625,0.0073,0.1708,N,N,12652,0.0359
RF01052,RefreshCo,Sweet Snacks,2026-04-24,17,2026,ECOMM,MIDWEST,PLNT_CHI,14753,16336,13880,14317,14170,13580,14140,-0.126,0.0569,N,N,12988,0.2481
RF01052,RefreshCo,Sweet Snacks,2026-05-01,18,2026,CONV_STORE,SOUTHWEST,PLNT_CHI,13528,14479,12206,11615,11953,10000,9969,0.0141,0.1326,Y,N,13208,0.0416
RF01052,RefreshCo,Sweet Snacks,2026-05-08,19,2026,GROCERY,SOUTHWEST,PLNT_CHI,13811,15139,15134,14929,16459,13047,14981,-0.0208,0.0429,N,N,11361,-0.0875
RF01053,NatureNosh,Sweet Snacks,2025-11-14,46,2025,ECOMM,MIDWEST,PLNT_DAL,6199,6799,6989,7153,7812,6329,5474,0.0513,0.1025,N,Y,6298,0.306
RF01053,NatureNosh,Sweet Snacks,2025-11-21,47,2025,GROCERY,NORTHEAST,PLNT_DAL,5289,5669,5830,6003,5991,5294,5022,0.07,0.1346,N,N,5953,-0.0555
RF01053,NatureNosh,Sweet Snacks,2025-11-28,48,2025,GROCERY,SOUTHWEST,PLNT_DAL,6258,5895,7013,6986,7314,7562,6428,-0.1555,0.1181,N,N,7164,0.0966
RF01053,NatureNosh,Sweet Snacks,2025-12-05,49,2025,DRUG_STORE,SOUTHEAST,PLNT_DAL,6678,6453,6914,6939,7529,6927,5749,0.0085,0.0187,Y,N,5449,0.0299
RF01053,NatureNosh,Sweet Snacks,2025-12-12,50,2025,CLUB,MIDWEST,PLNT_DAL,7403,7124,7392,7416,8290,8123,6141,-0.0183,0.1207,Y,N,8707,0.1308
RF01053,NatureNosh,Sweet Snacks,2025-12-19,51,2025,DRUG_STORE,WEST,PLNT_DAL,6862,6177,7855,7555,6730,8195,9600,-0.0153,0.017,N,Y,8004,-0.0309
RF01053,NatureNosh,Sweet Snacks,2025-12-26,52,2025,CLUB,NORTHEAST,PLNT_DAL,7092,7696,7912,7899,8589,9276,8428,0.0153,0.072,N,N,6680,0.1677
RF01053,NatureNosh,Sweet Snacks,2026-01-02,1,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,6468,7084,5998,5759,6423,6791,6603,-0.0554,0.1201,Y,Y,7392,0.1932
RF01053,NatureNosh,Sweet Snacks,2026-01-09,2,2026,CONV_STORE,WEST,PLNT_DAL,7264,6699,7770,7913,8772,7638,9952,0.0516,0.2027,Y,N,6379,-0.0668
RF01053,NatureNosh,Sweet Snacks,2026-01-16,3,2026,ECOMM,WEST,PLNT_DAL,7587,7482,8544,8132,8211,8519,10074,0.01,0.1869,N,Y,7205,0.0499
RF01053,NatureNosh,Sweet Snacks,2026-01-23,4,2026,CONV_STORE,SOUTHEAST,PLNT_DAL,7018,7328,6441,6612,7173,6547,5860,-0.1045,0.1087,N,N,6063,-0.0326
RF01053,NatureNosh,Sweet Snacks,2026-01-30,5,2026,DRUG_STORE,SOUTHWEST,PLNT_DAL,7893,7730,7632,7595,7313,6719,9367,-0.0714,0.1097,Y,N,8027,0.0307
RF01053,NatureNosh,Sweet Snacks,2026-02-06,6,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,7814,6928,7753,7927,8196,6852,7300,0.1047,0.211,N,Y,8099,-0.1674
RF01053,NatureNosh,Sweet Snacks,2026-02-13,7,2026,CLUB,SOUTHEAST,PLNT_DAL,7240,7381,6936,6758,7081,5984,7297,0.1283,0.0905,Y,N,6012,0.2352
RF01053,NatureNosh,Sweet Snacks,2026-02-20,8,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,7219,6399,7704,7580,8096,6858,7847,-0.0756,0.1307,N,N,6423,0.0112
RF01053,NatureNosh,Sweet Snacks,2026-02-27,9,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,7647,7908,7220,6968,6805,6497,7673,-0.003,0.1903,N,N,7779,-0.0865
RF01053,NatureNosh,Sweet Snacks,2026-03-06,10,2026,GROCERY,WEST,PLNT_DAL,6272,5967,5658,5807,5603,5989,4535,-0.035,0.1013,Y,N,5020,0.1355
RF01053,NatureNosh,Sweet Snacks,2026-03-13,11,2026,CLUB,WEST,PLNT_DAL,7632,8416,8615,8613,8655,9785,8837,-0.0281,0.1447,N,N,8762,-0.2602
RF01053,NatureNosh,Sweet Snacks,2026-03-20,12,2026,CONV_STORE,SOUTHEAST,PLNT_DAL,7538,6848,7604,7322,6656,6396,9101,-0.1182,0.1336,Y,Y,8111,-0.0303
RF01053,NatureNosh,Sweet Snacks,2026-03-27,13,2026,CONV_STORE,SOUTHWEST,PLNT_DAL,7762,7301,7406,7755,8715,9061,8152,0.0335,0.1977,Y,N,7595,-0.1435
RF01053,NatureNosh,Sweet Snacks,2026-04-03,14,2026,CLUB,WEST,PLNT_DAL,7679,7880,8786,8590,7774,7568,9621,-0.0527,0.1781,Y,N,7440,0.1373
RF01053,NatureNosh,Sweet Snacks,2026-04-10,15,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,8082,7438,7278,6918,7057,6181,6640,0.036,0.1237,N,N,7045,0.0325
RF01053,NatureNosh,Sweet Snacks,2026-04-17,16,2026,ECOMM,SOUTHEAST,PLNT_DAL,7398,6927,7970,8316,9317,9481,8951,0.1182,0.0785,N,N,7096,-0.0906
RF01053,NatureNosh,Sweet Snacks,2026-04-24,17,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,7234,7160,7299,7112,7818,8515,6113,-0.0253,0.1771,N,N,8564,-0.0785
RF01053,NatureNosh,Sweet Snacks,2026-05-01,18,2026,GROCERY,WEST,PLNT_DAL,7358,8064,6775,6664,7446,7363,7710,0.1097,0.1493,Y,N,8726,0.1585
RF01053,NatureNosh,Sweet Snacks,2026-05-08,19,2026,MASS_MERCH,SOUTHEAST,PLNT_DAL,8071,7470,8603,8853,9440,7772,9797,0.1558,0.1767,Y,N,7945,-0.118
RF01054,NatureNosh,RTD Juice,2025-11-14,46,2025,GROCERY,SOUTHWEST,PLNT_LAX,13118,13773,14312,14943,16851,14991,14261,0.0553,0.0832,N,N,13548,-0.062
RF01054,NatureNosh,RTD Juice,2025-11-21,47,2025,CONV_STORE,SOUTHEAST,PLNT_LAX,14328,14459,13255,13459,14539,14213,13426,0.0267,0.0621,N,N,12096,0.082
RF01054,NatureNosh,RTD Juice,2025-11-28,48,2025,CONV_STORE,MIDWEST,PLNT_LAX,13663,14821,14493,14552,15305,12918,16124,0.0043,0.2313,Y,N,12945,0.0269
RF01054,NatureNosh,RTD Juice,2025-12-05,49,2025,ECOMM,NORTHEAST,PLNT_LAX,13896,13510,13099,13583,12441,13451,12404,-0.0033,0.0426,N,N,12359,0.033
RF01054,NatureNosh,RTD Juice,2025-12-12,50,2025,MASS_MERCH,WEST,PLNT_LAX,13219,13651,14421,14764,16299,12232,13170,0.1046,0.0192,N,N,15847,0.0717
RF01054,NatureNosh,RTD Juice,2025-12-19,51,2025,ECOMM,WEST,PLNT_LAX,14458,14870,14763,14855,14838,16053,15062,0.0531,0.035,N,N,13161,-0.0263
RF01054,NatureNosh,RTD Juice,2025-12-26,52,2025,DRUG_STORE,SOUTHWEST,PLNT_LAX,14405,14779,14779,14486,13661,16496,14849,0.0049,0.0921,N,N,14596,-0.0194
RF01054,NatureNosh,RTD Juice,2026-01-02,1,2026,GROCERY,WEST,PLNT_LAX,14820,15119,13441,13158,12149,13989,15490,0.0188,0.1579,Y,N,17704,-0.0351
RF01054,NatureNosh,RTD Juice,2026-01-09,2,2026,ECOMM,NORTHEAST,PLNT_LAX,14577,14432,14565,14258,12614,14640,12738,0.0576,0.1483,Y,N,14905,-0.0579
RF01054,NatureNosh,RTD Juice,2026-01-16,3,2026,CONV_STORE,WEST,PLNT_LAX,13493,14707,14857,14604,14943,15409,16656,-0.0051,0.1112,N,N,13039,0.275
RF01054,NatureNosh,RTD Juice,2026-01-23,4,2026,GROCERY,NORTHEAST,PLNT_LAX,14825,16338,14999,14804,13029,12397,13809,0.0097,0.0502,Y,N,16476,0.155
RF01054,NatureNosh,RTD Juice,2026-01-30,5,2026,GROCERY,WEST,PLNT_LAX,14538,15972,16538,16351,15498,16920,19416,0.0624,0.2079,N,N,14240,0.0164
RF01054,NatureNosh,RTD Juice,2026-02-06,6,2026,ECOMM,SOUTHWEST,PLNT_LAX,16395,18023,18494,18778,17315,21664,22081,0.0633,0.2031,Y,N,17627,0.073
RF01054,NatureNosh,RTD Juice,2026-02-13,7,2026,ECOMM,WEST,PLNT_LAX,15793,15018,17963,17517,19687,16982,15683,0.0388,0.0854,N,N,18424,0.1448
RF01054,NatureNosh,RTD Juice,2026-02-20,8,2026,CONV_STORE,MIDWEST,PLNT_LAX,16264,15787,17839,17171,17839,16926,17225,0.1832,0.0948,Y,N,14187,0.1558
RF01054,NatureNosh,RTD Juice,2026-02-27,9,2026,DRUG_STORE,NORTHEAST,PLNT_LAX,14707,13702,15571,15819,14984,14818,19416,-0.0254,0.1036,N,N,13076,0.1335
RF01054,NatureNosh,RTD Juice,2026-03-06,10,2026,CONV_STORE,NORTHEAST,PLNT_LAX,14856,16097,16407,16463,16580,14011,13544,0.0389,0.0924,Y,N,17006,0.1362
RF01054,NatureNosh,RTD Juice,2026-03-13,11,2026,GROCERY,NORTHEAST,PLNT_LAX,15291,14370,14250,13800,15478,15401,12082,0.0163,0.126,N,N,14835,-0.0256
RF01054,NatureNosh,RTD Juice,2026-03-20,12,2026,CLUB,MIDWEST,PLNT_LAX,15178,16021,16003,16092,16479,14240,17053,0.1338,0.0891,N,N,14040,0.2106
RF01054,NatureNosh,RTD Juice,2026-03-27,13,2026,GROCERY,NORTHEAST,PLNT_LAX,13354,12801,13247,12695,12280,10661,15251,0.1426,0.1693,Y,N,12324,0.0701
RF01054,NatureNosh,RTD Juice,2026-04-03,14,2026,DRUG_STORE,WEST,PLNT_LAX,13820,14279,13670,13179,14105,15079,11950,0.0441,0.1778,Y,N,14938,-0.1604
RF01054,NatureNosh,RTD Juice,2026-04-10,15,2026,GROCERY,MIDWEST,PLNT_LAX,16102,15174,17903,18087,17004,18340,13855,0.0089,0.1449,N,N,13323,0.1788
RF01054,NatureNosh,RTD Juice,2026-04-17,16,2026,GROCERY,WEST,PLNT_LAX,15553,15632,16334,15814,15867,16182,13327,0.1625,0.1393,N,N,15398,0.0167
RF01054,NatureNosh,RTD Juice,2026-04-24,17,2026,MASS_MERCH,NORTHEAST,PLNT_LAX,16553,16293,16205,15496,15430,14507,14305,0.0291,0.0472,N,N,18577,-0.1924
RF01054,NatureNosh,RTD Juice,2026-05-01,18,2026,DRUG_STORE,SOUTHEAST,PLNT_LAX,14448,14671,13391,13290,12706,15288,13465,0.0172,0.114,N,N,16234,-0.0892
RF01054,NatureNosh,RTD Juice,2026-05-08,19,2026,ECOMM,WEST,PLNT_LAX,14444,13786,13757,13614,14017,15760,14749,0.0044,0.0249,N,N,14877,0.1764
RF01055,NatureNosh,RTD Juice,2025-11-14,46,2025,ECOMM,SOUTHEAST,PLNT_ATL,1562,1582,1593,1605,1759,1733,1493,0.0839,0.1409,N,N,1431,0.0685
RF01055,NatureNosh,RTD Juice,2025-11-21,47,2025,ECOMM,MIDWEST,PLNT_ATL,1464,1425,1587,1589,1654,1870,1898,0.1328,0.0702,N,N,1704,-0.0479
RF01055,NatureNosh,RTD Juice,2025-11-28,48,2025,ECOMM,SOUTHEAST,PLNT_ATL,1410,1406,1492,1502,1690,1655,1797,0.1202,0.1517,N,N,1540,0.0612
RF01055,NatureNosh,RTD Juice,2025-12-05,49,2025,CONV_STORE,WEST,PLNT_ATL,1396,1511,1549,1598,1630,1698,1966,-0.0881,0.0963,Y,N,1441,0.0548
RF01055,NatureNosh,RTD Juice,2025-12-12,50,2025,MASS_MERCH,SOUTHWEST,PLNT_ATL,1516,1670,1671,1719,1734,1980,1765,0.2177,0.0634,Y,N,1599,0.1323
RF01055,NatureNosh,RTD Juice,2025-12-19,51,2025,GROCERY,WEST,PLNT_ATL,1657,1757,1842,1770,1670,2114,1788,0.1116,0.0733,N,N,1913,0.0168
RF01055,NatureNosh,RTD Juice,2025-12-26,52,2025,ECOMM,SOUTHEAST,PLNT_ATL,1837,1906,2051,2121,2326,2098,2239,0.0402,0.0967,N,N,1899,0.0894
RF01055,NatureNosh,RTD Juice,2026-01-02,1,2026,ECOMM,WEST,PLNT_ATL,1717,1547,1901,1865,2005,2064,1858,0.1589,0.1194,N,N,1836,-0.1654
RF01055,NatureNosh,RTD Juice,2026-01-09,2,2026,GROCERY,SOUTHEAST,PLNT_ATL,1878,1707,1803,1818,2052,1858,2185,0.0365,0.1712,N,N,1593,0.0302
RF01055,NatureNosh,RTD Juice,2026-01-16,3,2026,GROCERY,WEST,PLNT_ATL,1729,1546,1785,1843,1965,1541,1702,-0.0032,0.1567,N,N,1431,-0.0296
RF01055,NatureNosh,RTD Juice,2026-01-23,4,2026,DRUG_STORE,SOUTHEAST,PLNT_ATL,1668,1782,1708,1687,1885,1433,1882,0.123,0.039,N,N,1495,0.0302
RF01055,NatureNosh,RTD Juice,2026-01-30,5,2026,DRUG_STORE,NORTHEAST,PLNT_ATL,1657,1707,1716,1797,1752,2126,1776,-0.0647,0.122,N,N,1484,0.214
RF01055,NatureNosh,RTD Juice,2026-02-06,6,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,1724,1660,1929,1852,1818,1996,1430,0.0241,0.1676,Y,N,1694,0.1466
RF01055,NatureNosh,RTD Juice,2026-02-13,7,2026,GROCERY,MIDWEST,PLNT_ATL,1880,1844,2051,2026,2264,1888,2079,-0.0592,0.0869,Y,N,1813,0.104
RF01055,NatureNosh,RTD Juice,2026-02-20,8,2026,CLUB,SOUTHEAST,PLNT_ATL,1858,2080,1886,1970,1905,2268,2140,0.0282,0.0855,Y,N,1578,0.2544
RF01055,NatureNosh,RTD Juice,2026-02-27,9,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,1867,1643,1909,1854,1866,1667,1522,0.1151,0.1959,N,N,1695,-0.1503
RF01055,NatureNosh,RTD Juice,2026-03-06,10,2026,GROCERY,WEST,PLNT_ATL,1949,1822,1908,1852,1828,2079,1799,0.1094,0.0445,N,N,2032,0.1467
RF01055,NatureNosh,RTD Juice,2026-03-13,11,2026,CONV_STORE,WEST,PLNT_ATL,2046,2080,1929,1936,1959,2150,2345,-0.019,0.1215,N,N,2317,-0.0715
